rule,engine,track,cell_id,seed,rep,PP_ms,RTT_ms,loss_pct,msg_bytes,hosts,nodes,qos_params,sent,received,delivery_ratio,late_join_recovered,owner,failover_ms,requested_deadline_missed,offered_deadline_missed,liveliness_lost,reader_not_alive,disposed,no_writers,created,matched,verdict
17,cyclone,loopback,1d63f17618b0,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,44,0.55,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,2289cd44fb93,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,23b918d81d1d,20260630,2,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,52,0.65,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,2482b92f31aa,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,65,0.8125,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,26220306d122,20260630,2,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,28fcc503b440,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,62,0.775,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,2a2516a4f808,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,64,0.8,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,34aced4bfc7f,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,70,0.875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,379b60903925,20260630,1,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,67,0.8375,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,3ef20f6d13f9,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,70,0.875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,403eb9552b1e,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,65,0.8125,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,469f5b63baf6,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,58,0.725,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,4787966247f1,20260630,1,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,65,0.8125,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,4c515aed47d7,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,57,0.7125,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,4c6be1692f5b,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,4dc98f30585a,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,61,0.7625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,55a5993e870e,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,58,0.725,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,5692e5982512,20260630,2,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,68,0.85,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,609269068820,20260630,1,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,54,0.675,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,6c4b57ebce9f,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,56,0.7,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,6d2040b7ae12,20260630,1,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,7b6d75d61010,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,7cb4ad64287b,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,67,0.8375,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,8499e783ec55,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,8f054129c29e,20260630,2,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,66,0.825,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,a1684dc606fe,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,70,0.875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,a17079ca1888,20260630,1,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,a728dc448f4b,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,67,0.8375,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,b3bb363de403,20260630,2,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,68,0.85,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,b93b2508b0b2,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,bc9d1c7bc6f8,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,64,0.8,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,c23ec9b6030b,20260630,1,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,70,0.875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,c58e8558ba5e,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,c9672a563cd1,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,ccf75328c3b5,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,61,0.7625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,cdd603bb3227,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,65,0.8125,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,ce49d1c78358,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,65,0.8125,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,d2fcd9b46414,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,d56f04103e3d,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,67,0.8375,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,d62ab5b0bb38,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,52,0.65,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,d7c2edaba416,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,df9230f9be31,20260630,1,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,57,0.7125,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,e15300e83303,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,61,0.7625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,eb375f21bf6f,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,67,0.8375,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,ed870d29f3ee,20260630,2,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,68,0.85,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,f64f9a2c7c46,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,f9426c10b042,20260630,2,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,66,0.825,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,fa977eeead64,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,63,0.7875,true,,,,,,,,,true,false,delivered
17,cyclone,loopback,fb514bb6b49f,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,cyclone,loopback,fe4e1f95f1c8,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,0191d67aa66f,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,062b7eeb7d32,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,64,0.8,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,108df29aa829,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,63,0.7875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,13a9481f3f6d,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,63,0.7875,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,13dedf73f5a8,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,66,0.825,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,17a58cf0ccd5,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,66,0.825,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,19a28e28a4af,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,52,0.65,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,1f481fc7afd4,20260630,2,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,2c31b0bf7bf1,20260630,1,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,66,0.825,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,2ccec34a348c,20260630,0,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,30,0.375,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,3205be3edfdc,20260630,0,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,68,0.85,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,33d9fb217209,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,3869700e49d5,20260630,2,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,31,0.3875,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,3c759f2e8a3d,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,28,0.35,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,4083d0df48bf,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,413a938c8886,20260630,1,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,61,0.7625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,491ed5817ecf,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,4cdd0fa49488,20260630,2,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,70,0.875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,4fc32197f87d,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,66,0.825,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,513554a7b98b,20260630,1,50,50,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,52,0.65,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,59778dc3f734,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,60,0.75,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,6313a3c2dce1,20260630,1,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,632dbe71c2f2,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 200, ""lifespan_offset_pp"": 1}",80,71,0.8875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,63831377dd4a,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 50, ""lifespan_offset_pp"": -2}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,6815a872c4c6,20260630,0,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,6890e5fe58a1,20260630,1,50,1,20,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 250, ""lifespan_offset_pp"": 2}",80,68,0.85,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,73cce156750c,20260630,1,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 100, ""lifespan_offset_pp"": -1}",80,70,0.875,true,,,,,,,,,true,false,delivered
17,fastdds,loopback,7855513c8262,20260630,2,50,50,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,69,0.8625,false,,,,,,,,,true,false,no_delivery
17,fastdds,loopback,817ea09369eb,20260630,0,50,1,0,1024,2,2,"{""durability"": ""TRANSIENT_LOCAL"", ""history_depth"": 3, ""history_kind"": ""KEEP_LAST"", ""lifespan_ms"": 150, ""lifespan_offset_pp"": 0}",80,70,0.875,true,,,,,,,,,true,false,delivered
